Word,IDF
вебфорум,1.618048
пониматься,1.441957
датский,0.55735
мейнфрейм,1.441957
аналогично,1.220108
бесконечный,1.618048
дирижабельный,1.220108
ложиться,1.220108
легендарный,0.964836
требовательный,1.618048
сформировывать,0.521138
почтальон,1.140927
зависеть,0.77295
брошюра,1.140927
великобритания,0.28561
выделяться,0.964836
жилой,1.07398
курьер,1.220108
адресоваться,1.618048
попадание,1.220108
функционирование,1.220108
группа,0.163203
дополнять,0.742987
разрабатывать,0.576655
тело,0.839897
выражение,0.877685
домен,1.140927
зафиксировать,0.663806
ведение,0.805135
возвращать,0.714958
релей,1.618048
сложный,0.742987
взаимоотношение,0.877685
обычный,0.640324
набор,1.015988
ключ,1.140927
активно,0.714958
выстраивать,1.220108
восприятие,1.441957
пеший,1.07398
ботнета,1.618048
маркировать,1.140927
телефония,1.317018
метод,0.618048
архитектура,0.805135
значительный,0.387599
шлюз,1.220108
регламентироваться,1.317018
разнести,1.317018
обработка,0.919078
термин,0.37501
агент,0.805135
имяпользователь,1.618048
допускаться,1.015988
вебконференция,1.618048
блог,1.317018
придумывать,1.07398
америка,0.45668
потерять,0.640324
голубеграмма,1.220108
порталфилателия,1.220108
эхоконференция,1.618048
персона,1.441957
зарегистрироваться,1.441957
индекс,0.742987
явление,0.919078
пневматический,1.07398
автоответ,1.618048
заимствовать,1.015988
тыл,0.441957
подводный,0.919078
питер,0.919078
начальник,0.538867
направляться,0.805135
рост,0.538867
уникальный,0.805135
поддерживать,0.45668
штемпель,1.220108
выбор,0.47192
нагрузка,0.964836
слобода,1.140927
порождать,1.140927
иной,0.521138
шифровать,1.441957
земский,0.919078
национальный,0.178715
тематический,0.576655
дерево,0.919078
сша,0.15565
цепочка,1.618048
интернетпортал,1.220108
крит,1.015988
физически,1.317018
мейл,1.618048
ракетный,0.640324
корабельный,0.919078
запрет,0.640324
написать,0.487714
ремейлер,1.618048
запускать,0.55735
украина,0.306294
меньший,0.77295
упоминаться,0.877685
закон,0.328013
допускать,0.77295
истекать,1.220108
викиучебник,1.618048
достоинство,1.07398
соответствующий,0.441957
ангария,1.220108
отбрасываться,1.618048
транслитерация,1.441957
категорияфилателия,1.220108
невозможный,1.07398
почтдиректор,1.220108
франкотип,1.220108
характерно,1.618048
причем,0.663806
гоньба,1.220108
особенность,0.640324
приводиться,1.07398
легитимный,1.441957
крест,0.640324
владелец,0.839897
символ,0.688629
конвертироваться,1.618048
почитать,1.441957
подчинять,0.805135
исполнитель,1.140927
криптоалгоритм,1.618048
секретарь,0.504105
заводить,1.317018
специфичный,1.618048
эл,1.441957
вариантный,1.618048
перемещение,1.015988
нотация,1.618048
компьютерноопосредовать,1.618048
сгенерировать,1.618048
платеж,0.964836
турнитаксис,1.220108
коммуникация,1.140927
верблюжий,1.220108
копировать,1.140927
праздник,0.538867
работоспособность,1.618048
